App Name,App ID,Genre,Installs
Trip.com (トリップドットコム) - ホテル・航空券,ctrip.english,旅行＆地域,"10,000,000+"
Tripadvisor： 旅の計画・予約,com.tripadvisor.tripadvisor,旅行＆地域,"100,000,000+"
Trulia: Homes For Sale & Rent,com.trulia.android,住まい＆インテリア,"10,000,000+"
Trust Crypto Wallet,com.wallet.crypto.trustapp,ファイナンス,"10,000,000+"
Truth Social,com.truthsocial.android.app,ソーシャルネットワーク,"1,000,000+"
Try IT（トライイット）,jp.co.trygroup.tryit.student,教育,"100,000+"
Tumile - ライブビデオチャット,com.rcplatform.livechat,ライフスタイル,"10,000,000+"
TuneIn Radio Pro,radiotime.player,音楽＆オーディオ,"1,000,000+"
TunnelBear VPN,com.tunnelbear.android,ツール,"10,000,000+"
Turbo VPNプロバイダー安全wifiプロキシー,free.vpn.unblock.proxy.turbovpn,ツール,"100,000,000+"
Tuya Smart,com.tuya.smart,ライフスタイル,"5,000,000+"
Twitch: ゲームのライブ配信,tv.twitch.android.app,エンタメ,"100,000,000+"
Twitter,com.twitter.android,ソーシャルネットワーク,"1,000,000,000+"
Type App mail - email app,com.trtf.blue,通信,"1,000,000+"
Tヘルスケア-歩いて歩数をTポイントに-歩く移動・歩くポイ活,jp.co.cccmk.thealthcare,健康＆フィットネス,"100,000+"
U-NEXT／ユーネクスト：映画、ドラマ、アニメなどが見放題,jp.unext.mediaplayer,エンタメ,"1,000,000+"
UEFA.tv,com.uefa.uefatv,スポーツ,"1,000,000+"
UFC,com.neulion.smartphone.ufc.android,スポーツ,"5,000,000+"
UNIQLOアプリ - ユニクロアプリ,com.uniqlo.ja.catalogue,ショッピング,"10,000,000+"
UNO!™,com.matteljv.uno,カード,"100,000,000+"
Uber Eats: フードデリバリー 出前,com.ubercab.eats,フード＆ドリンク,"100,000,000+"
Udemy - オンラインコース,com.udemy.android,教育,"10,000,000+"
Udemy Business,com.udemy.android.ufb,ビジネス,"1,000,000+"
Unblock Websites - VPN by uVPN,com.brocode.uvpn,ツール,"100,000+"
Unicorn Glitterluck,com.habadigital.Unicorn,教育,"1,000+"
Universe in a Nutshell,org.kurzgesagt.app.Universe,教育,"100,000+"
Uplive(アップライブ)ライブ動画視聴 & 配信,com.asiainno.uplive,ソーシャルネットワーク,"50,000,000+"
Upmind - 自律神経・瞑想・マインドフルネス・睡眠,com.upmind,健康＆フィットネス,"10,000+"
VITA - 超簡単！動画編集,com.snowcorp.vita,動画プレーヤー＆エディタ,"100,000,000+"
"VK: music, video, messenger",com.vkontakte.android,ソーシャルネットワーク,"100,000,000+"
VLLO ブロ - 直観的な動画編集アプリ,com.darinsoft.vimo,動画プレーヤー＆エディタ,"10,000,000+"
VPN - Super Unlimited Proxy,com.free.vpn.super.hotspot.open,ツール,"50,000,000+"
VPN by CyberGhost: Secure WiFi,de.mobileconcepts.cyberghost,ツール,"10,000,000+"
VR Space Stalker,com.fibrum.bredos,アクション,"500,000+"
VR Space Virtual Reality 360,reality.virtual.space.experience.vr.astronaut.milky.way.black.hole.solar.system.wormhole.galaxy.spaceship,シミュレーション,"100,000+"
VR Thrills Roller Coaster Game,com.rabbitmountain.rollercoaster,シミュレーション,"10,000,000+"
VR ジュラ紀 - ディーノパーク ジェットコースター,com.efadafe.vr.jurassic.theme.park.simulator,シミュレーション,"500,000+"
VRoidモバイル,net.pixiv.vroid.android,エンタメ,"1,000,000+"
VSCO: 写真加工・動画編集アプリ,com.vsco.cam,写真,"100,000,000+"
VTube Studio,com.denchi.vtubestudio,エンタメ,"1,000,000+"
Vacuum Bot,vacuum.kid.cleaner,アーケード,"5,000+"
"VeeR VR - Oculus, Daydream, Vi",com.velotech.veer,エンタメ,"5,000,000+"
Veggie Garden Planner,com.bentosoftware.gartenplaner,住まい＆インテリア,"100,000+"
Ventusky: 天気予報,cz.ackee.ventusky,天気,"1,000,000+"
"Viki: Asian Drama, Movies & TV",com.viki.android,エンタメ,"50,000,000+"
Virta,fi.virta,地図＆ナビ,"50,000+"
VistaCreate: グラフィックロゴデザイン。編集者,com.dephotos.crello,アート＆デザイン,"1,000,000+"
Viva Engage,com.yammer.v1,ビジネス,"5,000,000+"
VivaVideo - 動画編集アプリ＆動画作成＆動画加工,com.quvideo.xiaoying,動画プレーヤー＆エディタ,"500,000,000+"
Vivid Seats | Event Tickets,com.vividseats.android,イベント,"1,000,000+"
Vooks,com.vooks,教育,"100,000+"
WATCHA PEDIA-映画・ドラマ・アニメをおすすめ！,com.frograms.watcha,エンタメ,"1,000,000+"
WEAR ファッションコーディネート,com.starttoday.android.wear,ライフスタイル,"1,000,000+"
WOMBOドリーム - AIアートジェネレーター,com.womboai.wombodream,アート＆デザイン,"10,000,000+"
Waking Up: Beyond Meditation,org.wakingup.android,健康＆フィットネス,"1,000,000+"
War Robots PvP マルチプレイ,com.pixonic.wwr,アクション,"100,000,000+"
Washington Post,com.washingtonpost.android,ニュース＆雑誌,"1,000,000+"
Waze - GPS、地図、渋滞情報、カーナビ,com.waze,地図＆ナビ,"100,000,000+"
We Happy Restaurant,com.chillyroom.happy,シミュレーション,"1,000,000+"
WeBack,com.yugong.Backome,ツール,"500,000+"
WeChat,com.tencent.mm,通信,"100,000,000+"
WeNote メモ、ノート、メモ帳、カレンダー、リマインダー,com.yocto.wenote,仕事効率化,"1,000,000+"
WePlay(ウィプレー) - パーティゲーム,com.wejoy.weplay.jp,エンタメ,"500,000+"
WeTV - Dramas and shows!,com.tencent.qqlivei18n,エンタメ,"100,000,000+"
Webnovel,com.qidian.Int.reader,書籍＆参考書,"10,000,000+"
Wego - 格安フライト&ホテル、航空券&ホテル予約,com.wego.android,旅行＆地域,"10,000,000+"
Wellness To Go　ヨガと瞑想でリラクゼーション＆,com.wellnesstogo.WellnessToGo,健康＆フィットネス,"1,000+"
Wepage - 家族や友達と予定も思い出も共有できるSNS,jp.co.imobile.WePage,ソーシャルネットワーク,"100,000+"
Weverse,co.benx.weverse,ソーシャルネットワーク,"10,000,000+"
WhatsApp Messenger,com.whatsapp,通信,"5,000,000,000+"
Whisk: Recipes & Meal Planner,com.foodient.whisk,フード＆ドリンク,"1,000,000+"
Wiloki - Primaire et collège,com.adel.wiloki,教育,"500,000+"
Windows にリンク,com.microsoft.appmanager,仕事効率化,"1,000,000,000+"
Windscribe VPN,com.windscribe.vpn,ツール,"10,000,000+"
Windy.com - 風、波とハリケーン予測,com.windyty.android,天気,"10,000,000+"
Wingspan (ウイングスパン),com.MonsterCouch.Wingspan,ボード,"10,000+"
Wise,com.transferwise.android,ファイナンス,"10,000,000+"
Wish：お得にショッピング,com.contextlogic.wish,ショッピング,"500,000,000+"
Wolt ウォルト：フードデリバリー/出前,com.wolt.android,フード＆ドリンク,"10,000,000+"
Wolt配達パートナーアプリ,com.wolt.courierapp,ビジネス,"1,000,000+"
Wondershare EdrawMind,com.edrawsoft.mindmasterg,ツール,"100,000+"
Woodoku: ウードク - ウッドブロックパズル,com.tripledot.woodoku,パズル,"50,000,000+"
Workplace from Facebook,com.facebook.work,ビジネス,"10,000,000+"
World App - Worldcoin Wallet,com.worldcoin,ファイナンス,"1,000,000+"
Wrike – プロジェクト管理,com.wrike,ビジネス,"1,000,000+"
X-Sense Home Security,com.xsense.security,ツール,"50,000+"
X-VPN - Private Browser VPN,com.security.xvpn.z35kb,ツール,"10,000,000+"
XZ(クローゼット)手持ち服のコーデ提案-ファッションアプリ,fashion.style.coordinate.app.xz,ライフスタイル,"100,000+"
Xender-音楽、ビデオ、写真、ステータスの保存を共有,cn.xender,ツール,"100,000,000+"
Y!mobile メール,jp.co.yahoo.android.ymobile.mail,通信,"5,000,000+"
YAMAP / ヤマップ 登山地図アプリ - 山歩しよう。,jp.co.yamap,スポーツ,"1,000,000+"
YY Music - 音楽が全て聴き放題、ミュージックアプリ,com.gugu.music,音楽＆オーディオ,"1,000,000+"
Yahoo! JAPAN,jp.co.yahoo.android.yjtop,ニュース＆雑誌,"50,000,000+"
Yahoo! MAP - 最新地図、ナビや乗換も,jp.co.yahoo.android.apps.map,地図＆ナビ,"10,000,000+"
Yahoo!かんたんバックアップ-電話帳や写真を自動で保存,jp.co.yahoo.android.ybackup,仕事効率化,"10,000,000+"
Yahoo!カレンダー スケジュールアプリで管理,jp.co.yahoo.android.ycalendar,仕事効率化,"5,000,000+"
Yahoo!カーナビ - ナビ、渋滞情報も地図も自動更新,jp.co.yahoo.android.apps.navi,地図＆ナビ,"5,000,000+"
Yahoo!ショッピング-アプリでおトクで便利にお買い物,jp.co.yahoo.android.yshopping,ショッピング,"10,000,000+"
Yahoo!ニュース for シンプルスマホ・かんたんスマホ,jp.co.yahoo.android.news.senior,ニュース＆雑誌,"1,000,000+"
Yahoo!ニュース　最新情報を速報　防災・天気・コメントも,jp.co.yahoo.android.news,ニュース＆雑誌,"10,000,000+"
Yahoo!ファイナンス - 株と投資の総合アプリ,jp.co.yahoo.android.finance,ファイナンス,"1,000,000+"
Yahoo!メール - 安心で便利な公式メールアプリ,jp.co.yahoo.android.ymail,通信,"10,000,000+"
Yahoo!乗換案内　時刻表、運行情報、乗り換え検索,jp.co.yahoo.android.apps.transit,地図＆ナビ,"10,000,000+"
Yahoo!天気 - 雨雲や台風の接近がわかる天気予報アプリ,jp.co.yahoo.android.weather.type1,天気,"10,000,000+"
Yami Yami — Ресторан дома,com.yamiyami.ozdigital.yamiyami,フード＆ドリンク,"100,000+"
Yandex Mail,ru.yandex.mail,通信,"10,000,000+"
Yandex Maps and Navigator,ru.yandex.yandexmaps,地図＆ナビ,"100,000,000+"
Yoga - Track Yoga,com.sunny.yoga,健康＆フィットネス,"500,000+"
Yoga-Go: ヨガワークアウトでダイエット,net.beginners.weight.loss.workout.women.yoga.go,健康＆フィットネス,"10,000,000+"
Yom!青空文庫,jp.seiichirou.aozora,書籍＆参考書,"50,000+"
YouCam メイク-盛れる自撮りカメラアプリ・髪色加工,com.cyberlink.youcammakeup,写真,"100,000,000+"
YouCam ネイル – おしゃれなネイルアートが作れる！,com.perfectcorp.ycn,美容,"10,000,000+"
YouCut - 動画編集＆動画作成,com.camerasideas.trimmer,動画プレーヤー＆エディタ,"100,000,000+"
YouTrack,com.jetbrains.youtrack.mobile.app,仕事効率化,"50,000+"
YouTube,com.google.android.youtube,動画プレーヤー＆エディタ,"10,000,000,000+"
YouTube Kids,com.google.android.apps.youtube.kids,エンタメ,"100,000,000+"
YouTube Kids for Android TV,com.google.android.youtube.tvkids,エンタメ,"10,000,000+"
YouTube Music,com.google.android.apps.youtube.music,音楽＆オーディオ,"1,000,000,000+"
YouTube Studio,com.google.android.apps.youtube.creator,動画プレーヤー＆エディタ,"100,000,000+"
YouTube VR,com.google.android.apps.youtube.vr,エンタメ,"10,000,000+"
Yummly Recipes & Cooking Tools,com.yummly.android,フード＆ドリンク,"5,000,000+"
ZEPETO：アバター、チャット、プレイ,me.zepeto.main,エンタメ,"100,000,000+"
ZOZOTOWN ファッション通販,jp.zozo.android.town,ショッピング,"1,000,000+"
Zaim - お金が貯まる人気家計簿（かけいぼ）,net.zaim.android,ファイナンス,"1,000,000+"
Zara,com.inditex.zara,ショッピング,"50,000,000+"
ZauberTopf Rezepte,de.falkemedia.zaubertopfappandroid,フード＆ドリンク,"100,000+"
"Zen: Relax, Meditate & Sleep",br.com.movenext.zen,健康＆フィットネス,"1,000,000+"
Zenkit,com.zenkit.zenkit,仕事効率化,"50,000+"
Zigzag - 韓国ショッピングアプリ,com.croquis.zigzag,ショッピング,"10,000,000+"
Zoho Mail - Email and Calendar,com.zoho.mail,仕事効率化,"1,000,000+"
Zoho Projects,com.zoho.projects,仕事効率化,"100,000+"
Zoho インボイスと工数管理,com.zoho.invoice,ビジネス,"500,000+"
Zomato: Food Delivery & Dining,com.application.zomato,フード＆ドリンク,"100,000,000+"
aRDP: Secure RDP Client,com.iiordanov.freeaRDP,仕事効率化,"100,000+"
adidas Running: ランニング＆ジョギング,com.runtastic.android,健康＆フィットネス,"50,000,000+"
adidas Training 筋トレ＆自重トレーニング,com.runtastic.android.results.lite,健康＆フィットネス,"10,000,000+"
airCloset Fitting -提案型ファッションEC,jp.pickss,ライフスタイル,"10,000+"
art ai effect ai art generator,com.artfiltersai.apps.deepart,アート＆デザイン,"100,000+"
au PAY マーケット　ポイントがたまるショッピングアプリ,jp.wowma.app,ショッピング,"5,000,000+"
aumo旅行・お出かけ・観光情報・グルメまとめアプリ,jp.aumo,旅行＆地域,"100,000+"
auウェルネス ヘルスケア＆健康管理アプリ,com.kddi.auwellnesspartner,健康＆フィットネス,"100,000+"
auメール,com.kddi.android.aumail,ツール,"1,000,000+"
bekids Coding - 子供向けプログラミングゲーム,com.bekids.kaka,教育,"10,000+"
calimoto – Motorcycle Rides,com.calimoto.calimoto,地図＆ナビ,"1,000,000+"
cluster（クラスター）バーチャル空間に遊びにいこう,mu.cluster.app,エンタメ,"100,000+"
cocorus-マインドフルネス瞑想/睡眠/ASMR/自然音,jp.co.excite.netamanma_yoga,健康＆フィットネス,"500,000+"
codeSpark 子供のためのコーディング,org.codespark.thefoos,教育,"1,000,000+"
comico オリジナル漫画が毎日読めるマンガアプリ コミコ,jp.comico,マンガ,"5,000,000+"
dTV / 映画やドラマ・アニメが見放題,jp.co.nttdocomo.dtv,動画プレーヤー＆エディタ,"1,000,000+"
dataDex - Pokédex for Pokémon,com.talzz.datadex,ツール,"1,000,000+"
dmenu スポーツ,com.nttdocomo.android.dmenuSports,スポーツ,"100,000+"
dmenuニュース　最新ニュースや地域、防災情報も！,com.nttdocomo.android.dmenunews,ニュース＆雑誌,"5,000,000+"
dotpict - シンプルなドット絵制作ツール,net.dotpicko.dotpict,エンタメ,"1,000,000+"
dアニメストア-アニメ配信サービス,com.nttdocomo.android.danimestb,エンタメ,"500,000+"
dブック -人気のマンガや小説がいつでも読める電子書籍アプリ,jp.co.nttdocomo.books,書籍＆参考書,"100,000+"
dヘルスケア -歩数でdポイントがたまる健康管理アプリ-,com.nttdocomo.android.dhealthcare,健康＆フィットネス,"1,000,000+"
dマガジン　月額440円で人気雑誌が読み放題の電気書籍アプリ,com.nttdocomo.dmagazine,ニュース＆雑誌,"1,000,000+"
eBay: Marketplace for Shopping,com.ebay.mobile,ショッピング,"100,000,000+"
eBoox: ePub PDF e-book Reader,com.reader.books,書籍＆参考書,"5,000,000+"
ePlatform by Wheelers,com.eplatform.android.googleplay,書籍＆参考書,"100,000+"
edX オンライン学習 - MOOCs 教育アプリ,org.edx.mobile,教育,"5,000,000+"
embot,jp.co.infordio.embot,教育,"5,000+"
etg24,com.etg24.app,仕事効率化,"5,000+"
eufy Clean(EufyHome),com.eufylife.smarthome,ライフスタイル,"1,000,000+"
eufy Security,com.oceanwing.battery.cam,ライフスタイル,"1,000,000+"
e＋(イープラス)アプリ - チケット・ニュース・スマチケ,jp.eplus.android.all.app,エンタメ,"1,000,000+"
flow.team : スマートに業務を一か所で管理,com.webcash.bizplay.collabo,ビジネス,"100,000+"
food with love,com.fwl_frontend,フード＆ドリンク,"100,000+"
foodpanda-フードデリバリー,com.global.foodpanda.android,フード＆ドリンク,"100,000,000+"
gooニュース あなたも私も今日がパッと読める,jp.ne.goo.app.news,ニュース＆雑誌,"500,000+"
himalaya 音声配信、オーディオブック、ヒマラヤ,com.ximalaya.ting.himalaya,書籍＆参考書,"1,000,000+"
iKnow! 脳科学に基づいた学習法でしっかり身につく英語,com.cerego.iknow,教育,"100,000+"
iQIYI（愛奇藝）視頻 TV版– 電視劇、電影、綜藝、動漫,com.iqiyi.i18n.tv,エンタメ,"5,000,000+"
iQIYI－アジア最大級の動画配信プラットフォーム,com.iqiyi.i18n,エンタメ,"50,000,000+"
iRobot Home,com.irobot.home,ライフスタイル,"5,000,000+"
iRobot ホームの制御とセットアップ,co.vulcanlabs.robot,ツール,"100,000+"
iシェアリング - GPS 追跡アプリ 位置情報,com.isharing.isharing,通信,"10,000,000+"
kencom（ケンコム） 楽しみながら、健康に。,jp.kencom.android,健康＆フィットネス,"100,000+"
